-2503300	3500600
-2503300	3499400
-2502200	3499400
-2502200	3500600
-2503300	3500600
-2502150	3500600
-2502150	3499400
-2502100	3499400
-2502100	3500600
-2502150	3500600
-2502050	3500600
-2502050	3499400
-2501950	3499400
-2501950	3500600
-2502050	3500600
-2501900	3500600
-2501900	3499400
-2501750	3499400
-2501750	3500600
-2501900	3500600
-2501700	3500600
-2501700	3499400
-2501500	3499400
-2501500	3500600
-2501700	3500600
-2501450	3500600
-2501450	3499400
-2500950	3499400
-2500950	3500600
-2501450	3500600
-2500900	3500600
-2500900	3499400
-2499900	3499400
-2499900	3500600
-2500900	3500600
-2499850	3500600
-2499850	3499400
-2497850	3499400
-2497850	3500600
-2499850	3500600
-2497800	3500600
-2497800	3499400
-2496700	3499400
-2496700	3500600
-2497800	3500600
-2503300	3500600
0	0

-1503500	3500600
-1503500	3499400
-1502400	3499400
-1502400	3500600
-1503500	3500600
-1502300	3500600
-1502300	3499400
-1502250	3499400
-1502250	3500600
-1502300	3500600
-1502150	3500600
-1502150	3499400
-1502050	3499400
-1502050	3500600
-1502150	3500600
-1501950	3500600
-1501950	3499400
-1501800	3499400
-1501800	3500600
-1501950	3500600
-1501700	3500600
-1501700	3499400
-1501500	3499400
-1501500	3500600
-1501700	3500600
-1501400	3500600
-1501400	3499400
-1500900	3499400
-1500900	3500600
-1501400	3500600
-1500800	3500600
-1500800	3499400
-1499800	3499400
-1499800	3500600
-1500800	3500600
-1499700	3500600
-1499700	3499400
-1497700	3499400
-1497700	3500600
-1499700	3500600
-1497600	3500600
-1497600	3499400
-1496500	3499400
-1496500	3500600
-1497600	3500600
-1503500	3500600
0	0

-503900	3500600
-503900	3499400
-502800	3499400
-502800	3500600
-503900	3500600
-502600	3500600
-502600	3499400
-502550	3499400
-502550	3500600
-502600	3500600
-502350	3500600
-502350	3499400
-502250	3499400
-502250	3500600
-502350	3500600
-502050	3500600
-502050	3499400
-501900	3499400
-501900	3500600
-502050	3500600
-501700	3500600
-501700	3499400
-501500	3499400
-501500	3500600
-501700	3500600
-501300	3500600
-501300	3499400
-500800	3499400
-500800	3500600
-501300	3500600
-500600	3500600
-500600	3499400
-499600	3499400
-499600	3500600
-500600	3500600
-499400	3500600
-499400	3499400
-497400	3499400
-497400	3500600
-499400	3500600
-497200	3500600
-497200	3499400
-496100	3499400
-496100	3500600
-497200	3500600
-503900	3500600
0	0

494900	3500600
494900	3499400
496000	3499400
496000	3500600
494900	3500600
496500	3500600
496500	3499400
496550	3499400
496550	3500600
496500	3500600
497050	3500600
497050	3499400
497150	3499400
497150	3500600
497050	3500600
497650	3500600
497650	3499400
497800	3499400
497800	3500600
497650	3500600
498300	3500600
498300	3499400
498500	3499400
498500	3500600
498300	3500600
499000	3500600
499000	3499400
499500	3499400
499500	3500600
499000	3500600
500000	3500600
500000	3499400
501000	3499400
501000	3500600
500000	3500600
501500	3500600
501500	3499400
503500	3499400
503500	3500600
501500	3500600
504000	3500600
504000	3499400
505100	3499400
505100	3500600
504000	3500600
494900	3500600
0	0

-2503300	2501100
-2503300	2498900
-2502200	2498900
-2502200	2501100
-2503300	2501100
-2502150	2501100
-2502150	2498900
-2502100	2498900
-2502100	2501100
-2502150	2501100
-2502050	2501100
-2502050	2498900
-2501950	2498900
-2501950	2501100
-2502050	2501100
-2501900	2501100
-2501900	2498900
-2501750	2498900
-2501750	2501100
-2501900	2501100
-2501700	2501100
-2501700	2498900
-2501500	2498900
-2501500	2501100
-2501700	2501100
-2501450	2501100
-2501450	2498900
-2500950	2498900
-2500950	2501100
-2501450	2501100
-2500900	2501100
-2500900	2498900
-2499900	2498900
-2499900	2501100
-2500900	2501100
-2499850	2501100
-2499850	2498900
-2497850	2498900
-2497850	2501100
-2499850	2501100
-2497800	2501100
-2497800	2498900
-2496700	2498900
-2496700	2501100
-2497800	2501100
-2503300	2501100
0	0

-1503500	2501100
-1503500	2498900
-1502400	2498900
-1502400	2501100
-1503500	2501100
-1502300	2501100
-1502300	2498900
-1502250	2498900
-1502250	2501100
-1502300	2501100
-1502150	2501100
-1502150	2498900
-1502050	2498900
-1502050	2501100
-1502150	2501100
-1501950	2501100
-1501950	2498900
-1501800	2498900
-1501800	2501100
-1501950	2501100
-1501700	2501100
-1501700	2498900
-1501500	2498900
-1501500	2501100
-1501700	2501100
-1501400	2501100
-1501400	2498900
-1500900	2498900
-1500900	2501100
-1501400	2501100
-1500800	2501100
-1500800	2498900
-1499800	2498900
-1499800	2501100
-1500800	2501100
-1499700	2501100
-1499700	2498900
-1497700	2498900
-1497700	2501100
-1499700	2501100
-1497600	2501100
-1497600	2498900
-1496500	2498900
-1496500	2501100
-1497600	2501100
-1503500	2501100
0	0

-503900	2501100
-503900	2498900
-502800	2498900
-502800	2501100
-503900	2501100
-502600	2501100
-502600	2498900
-502550	2498900
-502550	2501100
-502600	2501100
-502350	2501100
-502350	2498900
-502250	2498900
-502250	2501100
-502350	2501100
-502050	2501100
-502050	2498900
-501900	2498900
-501900	2501100
-502050	2501100
-501700	2501100
-501700	2498900
-501500	2498900
-501500	2501100
-501700	2501100
-501300	2501100
-501300	2498900
-500800	2498900
-500800	2501100
-501300	2501100
-500600	2501100
-500600	2498900
-499600	2498900
-499600	2501100
-500600	2501100
-499400	2501100
-499400	2498900
-497400	2498900
-497400	2501100
-499400	2501100
-497200	2501100
-497200	2498900
-496100	2498900
-496100	2501100
-497200	2501100
-503900	2501100
0	0

494900	2501100
494900	2498900
496000	2498900
496000	2501100
494900	2501100
496500	2501100
496500	2498900
496550	2498900
496550	2501100
496500	2501100
497050	2501100
497050	2498900
497150	2498900
497150	2501100
497050	2501100
497650	2501100
497650	2498900
497800	2498900
497800	2501100
497650	2501100
498300	2501100
498300	2498900
498500	2498900
498500	2501100
498300	2501100
499000	2501100
499000	2498900
499500	2498900
499500	2501100
499000	2501100
500000	2501100
500000	2498900
501000	2498900
501000	2501100
500000	2501100
501500	2501100
501500	2498900
503500	2498900
503500	2501100
501500	2501100
504000	2501100
504000	2498900
505100	2498900
505100	2501100
504000	2501100
494900	2501100
0	0

-2503300	1502600
-2503300	1497400
-2502200	1497400
-2502200	1502600
-2503300	1502600
-2502150	1502600
-2502150	1497400
-2502100	1497400
-2502100	1502600
-2502150	1502600
-2502050	1502600
-2502050	1497400
-2501950	1497400
-2501950	1502600
-2502050	1502600
-2501900	1502600
-2501900	1497400
-2501750	1497400
-2501750	1502600
-2501900	1502600
-2501700	1502600
-2501700	1497400
-2501500	1497400
-2501500	1502600
-2501700	1502600
-2501450	1502600
-2501450	1497400
-2500950	1497400
-2500950	1502600
-2501450	1502600
-2500900	1502600
-2500900	1497400
-2499900	1497400
-2499900	1502600
-2500900	1502600
-2499850	1502600
-2499850	1497400
-2497850	1497400
-2497850	1502600
-2499850	1502600
-2497800	1502600
-2497800	1497400
-2496700	1497400
-2496700	1502600
-2497800	1502600
-2503300	1502600
0	0

-1503500	1502600
-1503500	1497400
-1502400	1497400
-1502400	1502600
-1503500	1502600
-1502300	1502600
-1502300	1497400
-1502250	1497400
-1502250	1502600
-1502300	1502600
-1502150	1502600
-1502150	1497400
-1502050	1497400
-1502050	1502600
-1502150	1502600
-1501950	1502600
-1501950	1497400
-1501800	1497400
-1501800	1502600
-1501950	1502600
-1501700	1502600
-1501700	1497400
-1501500	1497400
-1501500	1502600
-1501700	1502600
-1501400	1502600
-1501400	1497400
-1500900	1497400
-1500900	1502600
-1501400	1502600
-1500800	1502600
-1500800	1497400
-1499800	1497400
-1499800	1502600
-1500800	1502600
-1499700	1502600
-1499700	1497400
-1497700	1497400
-1497700	1502600
-1499700	1502600
-1497600	1502600
-1497600	1497400
-1496500	1497400
-1496500	1502600
-1497600	1502600
-1503500	1502600
0	0

-503900	1502600
-503900	1497400
-502800	1497400
-502800	1502600
-503900	1502600
-502600	1502600
-502600	1497400
-502550	1497400
-502550	1502600
-502600	1502600
-502350	1502600
-502350	1497400
-502250	1497400
-502250	1502600
-502350	1502600
-502050	1502600
-502050	1497400
-501900	1497400
-501900	1502600
-502050	1502600
-501700	1502600
-501700	1497400
-501500	1497400
-501500	1502600
-501700	1502600
-501300	1502600
-501300	1497400
-500800	1497400
-500800	1502600
-501300	1502600
-500600	1502600
-500600	1497400
-499600	1497400
-499600	1502600
